id,customer_id,address_id,address_usage,is_default_address,valid_from,valid_to
b745eacd-b8ee-4507-82ff-98d3c4daffc7:shipping:addr-b745eacd-b8ee-4507-82ff-98d3c4daffc7,b745eacd-b8ee-4507-82ff-98d3c4daffc7,addr-b745eacd-b8ee-4507-82ff-98d3c4daffc7,shipping,true,2024-08-01T00:00:00,
1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2:shipping:addr-1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,addr-1bcdbd0d-0e2f-4fdf-a8d5-214d3b49c7e2,shipping,true,2024-08-01T00:00:00,
1c3dc001-75eb-4fb9-b3ad-59a3be5b31ac:shipping:addr-1c3dc001-75eb-4fb9-b3ad-59a3be5b31ac,1c3dc001-75eb-4fb9-b3ad-59a3be5b31ac,addr-1c3dc001-75eb-4fb9-b3ad-59a3be5b31ac,shipping,true,2024-08-01T00:00:00,
afa83ff8-2b40-47b8-8bcf-1f9285c11695:shipping:addr-afa83ff8-2b40-47b8-8bcf-1f9285c11695,afa83ff8-2b40-47b8-8bcf-1f9285c11695,addr-afa83ff8-2b40-47b8-8bcf-1f9285c11695,shipping,true,2024-08-01T00:00:00,
61004774-fb70-403c-ae81-a1e9cd187146:shipping:addr-61004774-fb70-403c-ae81-a1e9cd187146,61004774-fb70-403c-ae81-a1e9cd187146,addr-61004774-fb70-403c-ae81-a1e9cd187146,shipping,true,2024-08-01T00:00:00,
63b14504-d172-4e5e-b0fa-abd9cb43352e:shipping:addr-63b14504-d172-4e5e-b0fa-abd9cb43352e,63b14504-d172-4e5e-b0fa-abd9cb43352e,addr-63b14504-d172-4e5e-b0fa-abd9cb43352e,shipping,true,2024-08-01T00:00:00,
816f5acb-1a37-44ba-8ce8-25c40cec4d06:shipping:addr-816f5acb-1a37-44ba-8ce8-25c40cec4d06,816f5acb-1a37-44ba-8ce8-25c40cec4d06,addr-816f5acb-1a37-44ba-8ce8-25c40cec4d06,shipping,true,2024-08-01T00:00:00,
30380af9-7c90-4e56-9717-61064c5ca79c:shipping:addr-30380af9-7c90-4e56-9717-61064c5ca79c,30380af9-7c90-4e56-9717-61064c5ca79c,addr-30380af9-7c90-4e56-9717-61064c5ca79c,shipping,true,2024-08-01T00:00:00,
5bc10fee-ced7-43f1-91e5-597bd89faff6:shipping:addr-5bc10fee-ced7-43f1-91e5-597bd89faff6,5bc10fee-ced7-43f1-91e5-597bd89faff6,addr-5bc10fee-ced7-43f1-91e5-597bd89faff6,shipping,true,2024-08-01T00:00:00,
922d63c5-873c-4693-9775-df99ba006ccd:shipping:addr-922d63c5-873c-4693-9775-df99ba006ccd,922d63c5-873c-4693-9775-df99ba006ccd,addr-922d63c5-873c-4693-9775-df99ba006ccd,shipping,true,2024-08-01T00:00:00,
265cf9a7-b023-492e-9e62-3896325f1c48:shipping:addr-265cf9a7-b023-492e-9e62-3896325f1c48,265cf9a7-b023-492e-9e62-3896325f1c48,addr-265cf9a7-b023-492e-9e62-3896325f1c48,shipping,true,2024-08-01T00:00:00,
12c154ff-46ac-45a7-921c-2404994ecc21:shipping:addr-12c154ff-46ac-45a7-921c-2404994ecc21,12c154ff-46ac-45a7-921c-2404994ecc21,addr-12c154ff-46ac-45a7-921c-2404994ecc21,shipping,true,2024-08-01T00:00:00,
89b94667-2d12-4e7a-bfdd-f37056d10195:shipping:addr-89b94667-2d12-4e7a-bfdd-f37056d10195,89b94667-2d12-4e7a-bfdd-f37056d10195,addr-89b94667-2d12-4e7a-bfdd-f37056d10195,shipping,true,2024-08-01T00:00:00,
51d5c171-5764-4f95-8919-dd46d204df4b:shipping:addr-51d5c171-5764-4f95-8919-dd46d204df4b,51d5c171-5764-4f95-8919-dd46d204df4b,addr-51d5c171-5764-4f95-8919-dd46d204df4b,shipping,true,2024-08-01T00:00:00,
748db0ca-899a-4da8-8177-2fa1ec2a9302:shipping:addr-748db0ca-899a-4da8-8177-2fa1ec2a9302,748db0ca-899a-4da8-8177-2fa1ec2a9302,addr-748db0ca-899a-4da8-8177-2fa1ec2a9302,shipping,true,2024-08-01T00:00:00,
cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6:shipping:addr-cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,addr-cc6587b9-1ad1-4f99-bb8b-dc23f1621ea6,shipping,true,2024-08-01T00:00:00,
12d19891-03e3-455b-b4f2-7d8f8f6b8f01:shipping:addr-12d19891-03e3-455b-b4f2-7d8f8f6b8f01,12d19891-03e3-455b-b4f2-7d8f8f6b8f01,addr-12d19891-03e3-455b-b4f2-7d8f8f6b8f01,shipping,true,2024-08-01T00:00:00,
303bc5db-08d0-4431-b6df-29c80d0321da:shipping:addr-303bc5db-08d0-4431-b6df-29c80d0321da,303bc5db-08d0-4431-b6df-29c80d0321da,addr-303bc5db-08d0-4431-b6df-29c80d0321da,shipping,true,2024-08-01T00:00:00,
485b6c22-4f0b-4e0f-bfba-0c9d38a0122d:shipping:addr-485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,addr-485b6c22-4f0b-4e0f-bfba-0c9d38a0122d,shipping,true,2024-08-01T00:00:00,
3e5dc535-3e67-47d0-8eed-547c7f51e8c9:shipping:addr-3e5dc535-3e67-47d0-8eed-547c7f51e8c9,3e5dc535-3e67-47d0-8eed-547c7f51e8c9,addr-3e5dc535-3e67-47d0-8eed-547c7f51e8c9,shipping,true,2024-08-01T00:00:00,
21e6a119-3caa-43ab-9905-08bda65f8493:shipping:addr-21e6a119-3caa-43ab-9905-08bda65f8493,21e6a119-3caa-43ab-9905-08bda65f8493,addr-21e6a119-3caa-43ab-9905-08bda65f8493,shipping,true,2024-08-01T00:00:00,
7e2a9b35-5e70-4df4-889c-34732fd2ee32:shipping:addr-7e2a9b35-5e70-4df4-889c-34732fd2ee32,7e2a9b35-5e70-4df4-889c-34732fd2ee32,addr-7e2a9b35-5e70-4df4-889c-34732fd2ee32,shipping,true,2024-08-01T00:00:00,
a59ab98c-fe50-412b-aa83-a693a561092f:shipping:addr-a59ab98c-fe50-412b-aa83-a693a561092f,a59ab98c-fe50-412b-aa83-a693a561092f,addr-a59ab98c-fe50-412b-aa83-a693a561092f,shipping,true,2024-08-01T00:00:00,
ef097aa6-f4d9-4c16-bc17-a7cc87116f35:shipping:addr-ef097aa6-f4d9-4c16-bc17-a7cc87116f35,ef097aa6-f4d9-4c16-bc17-a7cc87116f35,addr-ef097aa6-f4d9-4c16-bc17-a7cc87116f35,shipping,true,2024-08-01T00:00:00,
1d94038e-346e-4263-a10f-7fa4e5d1179e:shipping:addr-1d94038e-346e-4263-a10f-7fa4e5d1179e,1d94038e-346e-4263-a10f-7fa4e5d1179e,addr-1d94038e-346e-4263-a10f-7fa4e5d1179e,shipping,true,2024-08-01T00:00:00,
4da311cb-8e0d-487a-8fdd-4a94529db3e4:shipping:addr-4da311cb-8e0d-487a-8fdd-4a94529db3e4,4da311cb-8e0d-487a-8fdd-4a94529db3e4,addr-4da311cb-8e0d-487a-8fdd-4a94529db3e4,shipping,true,2024-08-01T00:00:00,
1922f6f3-ba06-4233-8d88-c1a9303a6a2a:shipping:addr-1922f6f3-ba06-4233-8d88-c1a9303a6a2a,1922f6f3-ba06-4233-8d88-c1a9303a6a2a,addr-1922f6f3-ba06-4233-8d88-c1a9303a6a2a,shipping,true,2024-08-01T00:00:00,
87fc5559-9d20-4780-8c0e-b7c248cd6236:shipping:addr-87fc5559-9d20-4780-8c0e-b7c248cd6236,87fc5559-9d20-4780-8c0e-b7c248cd6236,addr-87fc5559-9d20-4780-8c0e-b7c248cd6236,shipping,true,2024-08-01T00:00:00,
3ad60b3b-8b4b-4504-9d49-adfd74fe548c:shipping:addr-3ad60b3b-8b4b-4504-9d49-adfd74fe548c,3ad60b3b-8b4b-4504-9d49-adfd74fe548c,addr-3ad60b3b-8b4b-4504-9d49-adfd74fe548c,shipping,true,2024-08-01T00:00:00,
d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c:shipping:addr-d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,addr-d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,shipping,true,2024-08-01T00:00:00,
b0fb926f-1c66-426d-b796-e9d801b13122:shipping:addr-b0fb926f-1c66-426d-b796-e9d801b13122,b0fb926f-1c66-426d-b796-e9d801b13122,addr-b0fb926f-1c66-426d-b796-e9d801b13122,shipping,true,2024-08-01T00:00:00,
f639b5da-4c4d-46ef-8ffe-75cca075bc23:shipping:addr-f639b5da-4c4d-46ef-8ffe-75cca075bc23,f639b5da-4c4d-46ef-8ffe-75cca075bc23,addr-f639b5da-4c4d-46ef-8ffe-75cca075bc23,shipping,true,2024-08-01T00:00:00,
1acd402c-8758-4f7a-9a24-57636d44ede6:shipping:addr-1acd402c-8758-4f7a-9a24-57636d44ede6,1acd402c-8758-4f7a-9a24-57636d44ede6,addr-1acd402c-8758-4f7a-9a24-57636d44ede6,shipping,true,2024-08-01T00:00:00,
d6ca14b1-9b55-47f7-be97-787002ca26e5:shipping:addr-d6ca14b1-9b55-47f7-be97-787002ca26e5,d6ca14b1-9b55-47f7-be97-787002ca26e5,addr-d6ca14b1-9b55-47f7-be97-787002ca26e5,shipping,true,2024-08-01T00:00:00,
0313557a-f7d4-4834-be26-3977f30a5235:shipping:addr-0313557a-f7d4-4834-be26-3977f30a5235,0313557a-f7d4-4834-be26-3977f30a5235,addr-0313557a-f7d4-4834-be26-3977f30a5235,shipping,true,2024-08-01T00:00:00,
14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2:shipping:addr-14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,addr-14dec3ce-7570-4c3f-af8c-e9c0d74cfcd2,shipping,true,2024-08-01T00:00:00,
c630fcf6-11c8-465f-9498-0839aee67e55:shipping:addr-c630fcf6-11c8-465f-9498-0839aee67e55,c630fcf6-11c8-465f-9498-0839aee67e55,addr-c630fcf6-11c8-465f-9498-0839aee67e55,shipping,true,2024-08-01T00:00:00,
d1c356c7-a230-4e49-abb6-3eb1f58155cd:shipping:addr-d1c356c7-a230-4e49-abb6-3eb1f58155cd,d1c356c7-a230-4e49-abb6-3eb1f58155cd,addr-d1c356c7-a230-4e49-abb6-3eb1f58155cd,shipping,true,2024-08-01T00:00:00,
993cbf30-efef-49e5-b5ad-7aaf3db149a3:shipping:addr-993cbf30-efef-49e5-b5ad-7aaf3db149a3,993cbf30-efef-49e5-b5ad-7aaf3db149a3,addr-993cbf30-efef-49e5-b5ad-7aaf3db149a3,shipping,true,2024-08-01T00:00:00,
1b25718d-795f-4b30-a424-50167ae8c0ad:shipping:addr-1b25718d-795f-4b30-a424-50167ae8c0ad,1b25718d-795f-4b30-a424-50167ae8c0ad,addr-1b25718d-795f-4b30-a424-50167ae8c0ad,shipping,true,2024-08-01T00:00:00,
d3adc9f1-fd4e-45ad-9d75-0919a6617f7a:shipping:addr-d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,addr-d3adc9f1-fd4e-45ad-9d75-0919a6617f7a,shipping,true,2024-08-01T00:00:00,
4955904c-175f-43ec-b76a-bc70d836d508:shipping:addr-4955904c-175f-43ec-b76a-bc70d836d508,4955904c-175f-43ec-b76a-bc70d836d508,addr-4955904c-175f-43ec-b76a-bc70d836d508,shipping,true,2024-08-01T00:00:00,
d4d6e685-70a2-49ea-b511-383a54d18cfa:shipping:addr-d4d6e685-70a2-49ea-b511-383a54d18cfa,d4d6e685-70a2-49ea-b511-383a54d18cfa,addr-d4d6e685-70a2-49ea-b511-383a54d18cfa,shipping,true,2024-08-01T00:00:00,
1a1fa253-a2de-457a-9397-7c6c80d5d589:shipping:addr-1a1fa253-a2de-457a-9397-7c6c80d5d589,1a1fa253-a2de-457a-9397-7c6c80d5d589,addr-1a1fa253-a2de-457a-9397-7c6c80d5d589,shipping,true,2024-08-01T00:00:00,
1380e029-b899-4413-a8da-0741720a6a06:shipping:addr-1380e029-b899-4413-a8da-0741720a6a06,1380e029-b899-4413-a8da-0741720a6a06,addr-1380e029-b899-4413-a8da-0741720a6a06,shipping,true,2024-08-01T00:00:00,
b169789c-d0e8-4853-819c-555646263d18:shipping:addr-b169789c-d0e8-4853-819c-555646263d18,b169789c-d0e8-4853-819c-555646263d18,addr-b169789c-d0e8-4853-819c-555646263d18,shipping,true,2024-08-01T00:00:00,
f4835f98-d82c-487c-8788-26a05c249db0:shipping:addr-f4835f98-d82c-487c-8788-26a05c249db0,f4835f98-d82c-487c-8788-26a05c249db0,addr-f4835f98-d82c-487c-8788-26a05c249db0,shipping,true,2024-08-01T00:00:00,
d4d6c47d-5048-4008-b088-4f13691fbefd:shipping:addr-d4d6c47d-5048-4008-b088-4f13691fbefd,d4d6c47d-5048-4008-b088-4f13691fbefd,addr-d4d6c47d-5048-4008-b088-4f13691fbefd,shipping,true,2024-08-01T00:00:00,
c712217e-16e5-4f51-a9f4-055b5176e747:shipping:addr-c712217e-16e5-4f51-a9f4-055b5176e747,c712217e-16e5-4f51-a9f4-055b5176e747,addr-c712217e-16e5-4f51-a9f4-055b5176e747,shipping,true,2024-08-01T00:00:00,
73d9c423-e9d4-428f-bfaa-b073b2c1f454:shipping:addr-73d9c423-e9d4-428f-bfaa-b073b2c1f454,73d9c423-e9d4-428f-bfaa-b073b2c1f454,addr-73d9c423-e9d4-428f-bfaa-b073b2c1f454,shipping,true,2024-08-01T00:00:00,
af3dbfea-4df6-42c8-9826-57806904f81c:shipping:addr-af3dbfea-4df6-42c8-9826-57806904f81c,af3dbfea-4df6-42c8-9826-57806904f81c,addr-af3dbfea-4df6-42c8-9826-57806904f81c,shipping,true,2024-08-01T00:00:00,
41c59ae8-bcd0-4d00-b8e9-bfaa0ce5913b:shipping:addr-41c59ae8-bcd0-4d00-b8e9-bfaa0ce5913b,41c59ae8-bcd0-4d00-b8e9-bfaa0ce5913b,addr-41c59ae8-bcd0-4d00-b8e9-bfaa0ce5913b,shipping,true,2024-08-01T00:00:00,
08ed887d-1b8b-4850-a0ef-45b78a04e4d7:shipping:addr-08ed887d-1b8b-4850-a0ef-45b78a04e4d7,08ed887d-1b8b-4850-a0ef-45b78a04e4d7,addr-08ed887d-1b8b-4850-a0ef-45b78a04e4d7,shipping,true,2024-08-01T00:00:00,
6e4bc86a-7c8c-457f-bc7a-61c6187a18f4:shipping:addr-6e4bc86a-7c8c-457f-bc7a-61c6187a18f4,6e4bc86a-7c8c-457f-bc7a-61c6187a18f4,addr-6e4bc86a-7c8c-457f-bc7a-61c6187a18f4,shipping,true,2024-08-01T00:00:00,
3c4b0324-423a-4e3b-884c-c93438a59688:shipping:addr-3c4b0324-423a-4e3b-884c-c93438a59688,3c4b0324-423a-4e3b-884c-c93438a59688,addr-3c4b0324-423a-4e3b-884c-c93438a59688,shipping,true,2024-08-01T00:00:00,
58e0c4db-27d0-4c06-9252-c40364b1ae74:shipping:addr-58e0c4db-27d0-4c06-9252-c40364b1ae74,58e0c4db-27d0-4c06-9252-c40364b1ae74,addr-58e0c4db-27d0-4c06-9252-c40364b1ae74,shipping,true,2024-08-01T00:00:00,
d7615aca-6de3-4a17-8fd0-212330ca9c28:shipping:addr-d7615aca-6de3-4a17-8fd0-212330ca9c28,d7615aca-6de3-4a17-8fd0-212330ca9c28,addr-d7615aca-6de3-4a17-8fd0-212330ca9c28,shipping,true,2024-08-01T00:00:00,
65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4:shipping:addr-65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,addr-65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,shipping,true,2024-08-01T00:00:00,
e60ba363-7c8f-4fba-8c98-2d4952e8fbc5:shipping:addr-e60ba363-7c8f-4fba-8c98-2d4952e8fbc5,e60ba363-7c8f-4fba-8c98-2d4952e8fbc5,addr-e60ba363-7c8f-4fba-8c98-2d4952e8fbc5,shipping,true,2024-08-01T00:00:00,
e83c866a-6830-4488-8842-ce77146d8d41:shipping:addr-e83c866a-6830-4488-8842-ce77146d8d41,e83c866a-6830-4488-8842-ce77146d8d41,addr-e83c866a-6830-4488-8842-ce77146d8d41,shipping,true,2024-08-01T00:00:00,
090fb913-1317-4169-b150-64e304451d38:shipping:addr-090fb913-1317-4169-b150-64e304451d38,090fb913-1317-4169-b150-64e304451d38,addr-090fb913-1317-4169-b150-64e304451d38,shipping,true,2024-08-01T00:00:00,
22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5:shipping:addr-22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5,22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5,addr-22dc524c-5b2b-4982-a2a7-2a5f5a5b9ca5,shipping,true,2024-08-01T00:00:00,
103fcba9-e7d7-4b76-b162-0fc8a31cfa6b:shipping:addr-103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,addr-103fcba9-e7d7-4b76-b162-0fc8a31cfa6b,shipping,true,2024-08-01T00:00:00,
a0a83e46-f548-4a18-a79a-5ecdd85b6c8e:shipping:addr-a0a83e46-f548-4a18-a79a-5ecdd85b6c8e,a0a83e46-f548-4a18-a79a-5ecdd85b6c8e,addr-a0a83e46-f548-4a18-a79a-5ecdd85b6c8e,shipping,true,2024-08-01T00:00:00,
f8b1caa2-10e7-4302-963a-252a15b4a714:shipping:addr-f8b1caa2-10e7-4302-963a-252a15b4a714,f8b1caa2-10e7-4302-963a-252a15b4a714,addr-f8b1caa2-10e7-4302-963a-252a15b4a714,shipping,true,2024-08-01T00:00:00,
3a1577eb-7860-498f-936a-da13e16cbd8c:shipping:addr-3a1577eb-7860-498f-936a-da13e16cbd8c,3a1577eb-7860-498f-936a-da13e16cbd8c,addr-3a1577eb-7860-498f-936a-da13e16cbd8c,shipping,true,2024-08-01T00:00:00,
c8544096-3228-4db0-b3de-4f0da1974b40:shipping:addr-c8544096-3228-4db0-b3de-4f0da1974b40,c8544096-3228-4db0-b3de-4f0da1974b40,addr-c8544096-3228-4db0-b3de-4f0da1974b40,shipping,true,2024-08-01T00:00:00,
2e2960d6-f2e9-4048-b234-fb21f0f72405:shipping:addr-2e2960d6-f2e9-4048-b234-fb21f0f72405,2e2960d6-f2e9-4048-b234-fb21f0f72405,addr-2e2960d6-f2e9-4048-b234-fb21f0f72405,shipping,true,2024-08-01T00:00:00,
cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12:shipping:addr-cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,addr-cf5dd5d1-b2dc-47d4-9be1-b6c0e5b07a12,shipping,true,2024-08-01T00:00:00,
acb70464-ce97-4c94-a4bf-b165bd1b2fed:shipping:addr-acb70464-ce97-4c94-a4bf-b165bd1b2fed,acb70464-ce97-4c94-a4bf-b165bd1b2fed,addr-acb70464-ce97-4c94-a4bf-b165bd1b2fed,shipping,true,2024-08-01T00:00:00,
96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc:shipping:addr-96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,addr-96aa3e1c-ce39-4f76-b813-c9b4d59c0cdc,shipping,true,2024-08-01T00:00:00,
5b6d3273-0554-4f9d-bc05-2157626c1ad0:shipping:addr-5b6d3273-0554-4f9d-bc05-2157626c1ad0,5b6d3273-0554-4f9d-bc05-2157626c1ad0,addr-5b6d3273-0554-4f9d-bc05-2157626c1ad0,shipping,true,2024-08-01T00:00:00,
94638355-4830-4837-8708-12531dc89dbf:shipping:addr-94638355-4830-4837-8708-12531dc89dbf,94638355-4830-4837-8708-12531dc89dbf,addr-94638355-4830-4837-8708-12531dc89dbf,shipping,true,2024-08-01T00:00:00,
bb9bad76-c7ec-4f36-842c-54c3bbb40467:shipping:addr-bb9bad76-c7ec-4f36-842c-54c3bbb40467,bb9bad76-c7ec-4f36-842c-54c3bbb40467,addr-bb9bad76-c7ec-4f36-842c-54c3bbb40467,shipping,true,2024-08-01T00:00:00,
54c7fff7-8475-4ccd-a380-7e8187501723:shipping:addr-54c7fff7-8475-4ccd-a380-7e8187501723,54c7fff7-8475-4ccd-a380-7e8187501723,addr-54c7fff7-8475-4ccd-a380-7e8187501723,shipping,true,2024-08-01T00:00:00,
b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7:shipping:addr-b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,addr-b3f95dcd-caf0-4d0c-8890-a7b8e231c6b7,shipping,true,2024-08-01T00:00:00,
2347081e-7ae5-4085-a0d6-d1f551721f69:shipping:addr-2347081e-7ae5-4085-a0d6-d1f551721f69,2347081e-7ae5-4085-a0d6-d1f551721f69,addr-2347081e-7ae5-4085-a0d6-d1f551721f69,shipping,true,2024-08-01T00:00:00,
6da78127-2929-4106-a298-2b58afca0a92:shipping:addr-6da78127-2929-4106-a298-2b58afca0a92,6da78127-2929-4106-a298-2b58afca0a92,addr-6da78127-2929-4106-a298-2b58afca0a92,shipping,true,2024-08-01T00:00:00,
787f43ea-3f2a-4f90-967d-6479bad4f1a9:shipping:addr-787f43ea-3f2a-4f90-967d-6479bad4f1a9,787f43ea-3f2a-4f90-967d-6479bad4f1a9,addr-787f43ea-3f2a-4f90-967d-6479bad4f1a9,shipping,true,2024-08-01T00:00:00,
dcddb844-390f-4861-a4ee-0a32b75bb218:shipping:addr-dcddb844-390f-4861-a4ee-0a32b75bb218,dcddb844-390f-4861-a4ee-0a32b75bb218,addr-dcddb844-390f-4861-a4ee-0a32b75bb218,shipping,true,2024-08-01T00:00:00,
6deb3adf-b348-4736-a975-af07bea72c06:shipping:addr-6deb3adf-b348-4736-a975-af07bea72c06,6deb3adf-b348-4736-a975-af07bea72c06,addr-6deb3adf-b348-4736-a975-af07bea72c06,shipping,true,2024-08-01T00:00:00,
44df0dc9-35a6-4159-8141-4a8bf47c0e2b:shipping:addr-44df0dc9-35a6-4159-8141-4a8bf47c0e2b,44df0dc9-35a6-4159-8141-4a8bf47c0e2b,addr-44df0dc9-35a6-4159-8141-4a8bf47c0e2b,shipping,true,2024-08-01T00:00:00,
c2457423-d813-4e9b-8cac-e77de71eef5d:shipping:addr-c2457423-d813-4e9b-8cac-e77de71eef5d,c2457423-d813-4e9b-8cac-e77de71eef5d,addr-c2457423-d813-4e9b-8cac-e77de71eef5d,shipping,true,2024-08-01T00:00:00,
b7428f06-b3dd-477e-8569-96068f3d3dcb:shipping:addr-b7428f06-b3dd-477e-8569-96068f3d3dcb,b7428f06-b3dd-477e-8569-96068f3d3dcb,addr-b7428f06-b3dd-477e-8569-96068f3d3dcb,shipping,true,2024-08-01T00:00:00,
6f2f044e-7270-4c80-8003-fd28bb66c57c:shipping:addr-6f2f044e-7270-4c80-8003-fd28bb66c57c,6f2f044e-7270-4c80-8003-fd28bb66c57c,addr-6f2f044e-7270-4c80-8003-fd28bb66c57c,shipping,true,2024-08-01T00:00:00,
0c621caa-4854-43bb-ab8f-74e1f79ba3e4:shipping:addr-0c621caa-4854-43bb-ab8f-74e1f79ba3e4,0c621caa-4854-43bb-ab8f-74e1f79ba3e4,addr-0c621caa-4854-43bb-ab8f-74e1f79ba3e4,shipping,true,2024-08-01T00:00:00,
3cec8c73-424f-46c6-a5a7-cb5cd5141538:shipping:addr-3cec8c73-424f-46c6-a5a7-cb5cd5141538,3cec8c73-424f-46c6-a5a7-cb5cd5141538,addr-3cec8c73-424f-46c6-a5a7-cb5cd5141538,shipping,true,2024-08-01T00:00:00,
866ec748-2021-45f8-9170-6c393fca1e65:shipping:addr-866ec748-2021-45f8-9170-6c393fca1e65,866ec748-2021-45f8-9170-6c393fca1e65,addr-866ec748-2021-45f8-9170-6c393fca1e65,shipping,true,2024-08-01T00:00:00,
3dc87d1c-7942-471e-b947-26b7ec78cedb:shipping:addr-3dc87d1c-7942-471e-b947-26b7ec78cedb,3dc87d1c-7942-471e-b947-26b7ec78cedb,addr-3dc87d1c-7942-471e-b947-26b7ec78cedb,shipping,true,2024-08-01T00:00:00,
a31129ac-6e82-4a23-86f3-3d708e019069:shipping:addr-a31129ac-6e82-4a23-86f3-3d708e019069,a31129ac-6e82-4a23-86f3-3d708e019069,addr-a31129ac-6e82-4a23-86f3-3d708e019069,shipping,true,2024-08-01T00:00:00,
122af8ba-58aa-4655-b297-e90d616f0bf6:shipping:addr-122af8ba-58aa-4655-b297-e90d616f0bf6,122af8ba-58aa-4655-b297-e90d616f0bf6,addr-122af8ba-58aa-4655-b297-e90d616f0bf6,shipping,true,2024-08-01T00:00:00,
859fee02-f1ae-4067-a05f-d5db7dbbb2d4:shipping:addr-859fee02-f1ae-4067-a05f-d5db7dbbb2d4,859fee02-f1ae-4067-a05f-d5db7dbbb2d4,addr-859fee02-f1ae-4067-a05f-d5db7dbbb2d4,shipping,true,2024-08-01T00:00:00,
0c7084bc-19a5-4ad6-bb26-a25f9c09b324:shipping:addr-0c7084bc-19a5-4ad6-bb26-a25f9c09b324,0c7084bc-19a5-4ad6-bb26-a25f9c09b324,addr-0c7084bc-19a5-4ad6-bb26-a25f9c09b324,shipping,true,2024-08-01T00:00:00,
284f711a-5e5a-4929-bb5d-5ddba9a4a773:shipping:addr-284f711a-5e5a-4929-bb5d-5ddba9a4a773,284f711a-5e5a-4929-bb5d-5ddba9a4a773,addr-284f711a-5e5a-4929-bb5d-5ddba9a4a773,shipping,true,2024-08-01T00:00:00,
d50199e3-7c9b-4921-9920-d234b5fc561a:shipping:addr-d50199e3-7c9b-4921-9920-d234b5fc561a,d50199e3-7c9b-4921-9920-d234b5fc561a,addr-d50199e3-7c9b-4921-9920-d234b5fc561a,shipping,true,2024-08-01T00:00:00,
1ed31084-8b68-49ca-91d6-7162d8521c02:shipping:addr-1ed31084-8b68-49ca-91d6-7162d8521c02,1ed31084-8b68-49ca-91d6-7162d8521c02,addr-1ed31084-8b68-49ca-91d6-7162d8521c02,shipping,true,2024-08-01T00:00:00,
8e91d584-8798-4b43-a077-64b5334460b3:shipping:addr-8e91d584-8798-4b43-a077-64b5334460b3,8e91d584-8798-4b43-a077-64b5334460b3,addr-8e91d584-8798-4b43-a077-64b5334460b3,shipping,true,2024-08-01T00:00:00,
19296d35-a0df-426f-88ed-d3f5323adb8a:shipping:addr-19296d35-a0df-426f-88ed-d3f5323adb8a,19296d35-a0df-426f-88ed-d3f5323adb8a,addr-19296d35-a0df-426f-88ed-d3f5323adb8a,shipping,true,2024-08-01T00:00:00,
073c6c4c-9988-45b0-9224-7ad4e69d8c6f:shipping:addr-073c6c4c-9988-45b0-9224-7ad4e69d8c6f,073c6c4c-9988-45b0-9224-7ad4e69d8c6f,addr-073c6c4c-9988-45b0-9224-7ad4e69d8c6f,shipping,true,2024-08-01T00:00:00,
8416975a-1321-43a3-b3e1-577aee3b59ae:shipping:addr-8416975a-1321-43a3-b3e1-577aee3b59ae,8416975a-1321-43a3-b3e1-577aee3b59ae,addr-8416975a-1321-43a3-b3e1-577aee3b59ae,shipping,true,2024-08-01T00:00:00,
